problem,treatment,num_tests,dilution,finished,solution_found,first_gen_found,max_gen,max_score,max_actual_score,solved_all_training,replicate_id,seed,directory
median,reduced,25,0_90000,True,False,-1,1200,25,18,False,14,330414,median/reduced/25/0_90000/330414/
median,reduced,25,0_90000,True,False,-1,1200,24,17,False,15,330415,median/reduced/25/0_90000/330415/
median,reduced,25,0_90000,True,False,-1,1200,25,16,False,16,330416,median/reduced/25/0_90000/330416/
median,reduced,25,0_90000,True,False,-1,1200,25,17,False,17,330417,median/reduced/25/0_90000/330417/
median,reduced,25,0_90000,True,False,-1,1200,24,20,False,18,330418,median/reduced/25/0_90000/330418/
median,reduced,25,0_90000,True,False,-1,1200,24,19,False,19,330419,median/reduced/25/0_90000/330419/
median,reduced,25,0_90000,True,False,-1,1200,25,16,False,20,330420,median/reduced/25/0_90000/330420/
median,reduced,25,0_90000,True,False,-1,1200,25,19,False,21,330421,median/reduced/25/0_90000/330421/
median,reduced,25,0_90000,True,False,-1,1200,23,16,False,22,330422,median/reduced/25/0_90000/330422/
median,reduced,25,0_90000,True,False,-1,1200,25,16,False,23,330423,median/reduced/25/0_90000/330423/
median,reduced,25,0_90000,True,False,-1,1200,25,17,False,24,330424,median/reduced/25/0_90000/330424/
median,reduced,25,0_90000,True,False,-1,1200,25,17,False,25,330425,median/reduced/25/0_90000/330425/
median,reduced,25,0_90000,True,False,-1,1200,25,18,False,26,330426,median/reduced/25/0_90000/330426/
median,reduced,25,0_90000,True,False,-1,1200,25,18,False,27,330427,median/reduced/25/0_90000/330427/
median,reduced,25,0_90000,True,False,-1,1200,25,15,False,28,330428,median/reduced/25/0_90000/330428/
median,reduced,25,0_90000,True,False,-1,1200,24,16,False,29,330429,median/reduced/25/0_90000/330429/
median,reduced,25,0_90000,True,False,-1,1200,25,20,False,30,330430,median/reduced/25/0_90000/330430/
median,reduced,25,0_90000,True,False,-1,1200,24,14,False,31,330431,median/reduced/25/0_90000/330431/
median,reduced,25,0_90000,True,False,-1,1200,25,20,False,32,330432,median/reduced/25/0_90000/330432/
median,reduced,25,0_90000,True,False,-1,1200,25,16,False,33,330433,median/reduced/25/0_90000/330433/
median,reduced,25,0_90000,True,False,-1,1200,25,22,False,34,330434,median/reduced/25/0_90000/330434/
median,reduced,25,0_90000,True,False,-1,1200,25,16,False,35,330435,median/reduced/25/0_90000/330435/
median,reduced,25,0_90000,True,False,-1,1200,24,17,False,36,330436,median/reduced/25/0_90000/330436/
median,reduced,25,0_90000,True,False,-1,1200,24,17,False,37,330437,median/reduced/25/0_90000/330437/
median,reduced,25,0_90000,True,False,-1,1200,24,17,False,38,330438,median/reduced/25/0_90000/330438/
median,reduced,25,0_90000,True,False,-1,1200,25,22,False,39,330439,median/reduced/25/0_90000/330439/
median,reduced,25,0_90000,True,False,-1,1200,25,19,False,40,330440,median/reduced/25/0_90000/330440/
median,reduced,25,0_90000,True,False,-1,1200,25,17,False,41,330441,median/reduced/25/0_90000/330441/
median,reduced,25,0_90000,True,False,-1,1200,25,20,False,42,330442,median/reduced/25/0_90000/330442/
median,reduced,25,0_90000,True,False,-1,1200,24,15,False,43,330443,median/reduced/25/0_90000/330443/
median,reduced,25,0_90000,True,False,-1,1200,23,15,False,44,330444,median/reduced/25/0_90000/330444/
median,reduced,25,0_90000,True,False,-1,1200,25,18,False,45,330445,median/reduced/25/0_90000/330445/
median,reduced,25,0_90000,True,False,-1,1200,25,17,False,46,330446,median/reduced/25/0_90000/330446/
median,reduced,25,0_90000,True,False,-1,1200,25,18,False,47,330447,median/reduced/25/0_90000/330447/
median,reduced,25,0_90000,True,False,-1,1200,25,21,False,48,330448,median/reduced/25/0_90000/330448/
median,reduced,25,0_90000,True,False,-1,1200,25,19,False,49,330449,median/reduced/25/0_90000/330449/
median,reduced,25,0_95000,True,False,-1,1200,25,16,False,0,330500,median/reduced/25/0_95000/330500/
median,reduced,25,0_95000,True,False,-1,1200,25,16,False,1,330501,median/reduced/25/0_95000/330501/
median,reduced,25,0_95000,True,False,-1,1200,25,19,False,2,330502,median/reduced/25/0_95000/330502/
median,reduced,25,0_95000,True,False,-1,1200,25,14,False,3,330503,median/reduced/25/0_95000/330503/
median,reduced,25,0_95000,True,False,-1,1200,25,15,False,4,330504,median/reduced/25/0_95000/330504/
median,reduced,25,0_95000,True,False,-1,1200,25,16,False,5,330505,median/reduced/25/0_95000/330505/
median,reduced,25,0_95000,True,False,-1,1200,25,14,False,6,330506,median/reduced/25/0_95000/330506/
median,reduced,25,0_95000,True,False,-1,1200,25,15,False,7,330507,median/reduced/25/0_95000/330507/
median,reduced,25,0_95000,True,False,-1,1200,25,14,False,8,330508,median/reduced/25/0_95000/330508/
median,reduced,25,0_95000,True,False,-1,1200,25,14,False,9,330509,median/reduced/25/0_95000/330509/
median,reduced,25,0_95000,True,False,-1,1200,25,16,False,10,330510,median/reduced/25/0_95000/330510/
median,reduced,25,0_95000,True,False,-1,1200,24,15,False,11,330511,median/reduced/25/0_95000/330511/
median,reduced,25,0_95000,True,False,-1,1200,25,15,False,12,330512,median/reduced/25/0_95000/330512/
median,reduced,25,0_95000,True,False,-1,1200,25,15,False,13,330513,median/reduced/25/0_95000/330513/
median,reduced,25,0_95000,True,False,-1,1200,25,14,False,14,330514,median/reduced/25/0_95000/330514/
median,reduced,25,0_95000,True,False,-1,1200,25,17,False,15,330515,median/reduced/25/0_95000/330515/
median,reduced,25,0_95000,True,False,-1,1200,25,15,False,16,330516,median/reduced/25/0_95000/330516/
median,reduced,25,0_95000,True,False,-1,1200,25,16,False,17,330517,median/reduced/25/0_95000/330517/
median,reduced,25,0_95000,True,False,-1,1200,24,13,False,18,330518,median/reduced/25/0_95000/330518/
median,reduced,25,0_95000,True,False,-1,1200,25,17,False,19,330519,median/reduced/25/0_95000/330519/
median,reduced,25,0_95000,True,False,-1,1200,25,17,False,20,330520,median/reduced/25/0_95000/330520/
median,reduced,25,0_95000,True,False,-1,1200,25,16,False,21,330521,median/reduced/25/0_95000/330521/
median,reduced,25,0_95000,True,False,-1,1200,25,19,False,22,330522,median/reduced/25/0_95000/330522/
median,reduced,25,0_95000,True,False,-1,1200,25,16,False,23,330523,median/reduced/25/0_95000/330523/
median,reduced,25,0_95000,True,False,-1,1200,25,19,False,24,330524,median/reduced/25/0_95000/330524/
median,reduced,25,0_95000,True,False,-1,1200,25,14,False,25,330525,median/reduced/25/0_95000/330525/
median,reduced,25,0_95000,True,False,-1,1200,25,16,False,26,330526,median/reduced/25/0_95000/330526/
median,reduced,25,0_95000,True,False,-1,1200,25,17,False,27,330527,median/reduced/25/0_95000/330527/
median,reduced,25,0_95000,True,False,-1,1200,25,14,False,28,330528,median/reduced/25/0_95000/330528/
median,reduced,25,0_95000,True,False,-1,1200,24,16,False,29,330529,median/reduced/25/0_95000/330529/
median,reduced,25,0_95000,True,False,-1,1200,24,16,False,30,330530,median/reduced/25/0_95000/330530/
median,reduced,25,0_95000,True,False,-1,1200,25,15,False,31,330531,median/reduced/25/0_95000/330531/
median,reduced,25,0_95000,True,False,-1,1200,25,16,False,32,330532,median/reduced/25/0_95000/330532/
median,reduced,25,0_95000,True,False,-1,1200,25,15,False,33,330533,median/reduced/25/0_95000/330533/
median,reduced,25,0_95000,True,False,-1,1200,25,21,False,34,330534,median/reduced/25/0_95000/330534/
median,reduced,25,0_95000,True,False,-1,1200,25,15,False,35,330535,median/reduced/25/0_95000/330535/
median,reduced,25,0_95000,True,False,-1,1200,25,15,False,36,330536,median/reduced/25/0_95000/330536/
median,reduced,25,0_95000,True,False,-1,1200,25,16,False,37,330537,median/reduced/25/0_95000/330537/
median,reduced,25,0_95000,True,False,-1,1200,25,19,False,38,330538,median/reduced/25/0_95000/330538/
median,reduced,25,0_95000,True,False,-1,1200,25,16,False,39,330539,median/reduced/25/0_95000/330539/
median,reduced,25,0_95000,True,False,-1,1200,25,15,False,40,330540,median/reduced/25/0_95000/330540/
median,reduced,25,0_95000,True,False,-1,1200,25,19,False,41,330541,median/reduced/25/0_95000/330541/
median,reduced,25,0_95000,True,False,-1,1200,25,20,False,42,330542,median/reduced/25/0_95000/330542/
median,reduced,25,0_95000,True,False,-1,1200,25,13,False,43,330543,median/reduced/25/0_95000/330543/
median,reduced,25,0_95000,True,False,-1,1200,25,18,False,44,330544,median/reduced/25/0_95000/330544/
median,reduced,25,0_95000,True,False,-1,1200,25,15,False,45,330545,median/reduced/25/0_95000/330545/
median,reduced,25,0_95000,True,False,-1,1200,24,17,False,46,330546,median/reduced/25/0_95000/330546/
median,reduced,25,0_95000,True,False,-1,1200,25,14,False,47,330547,median/reduced/25/0_95000/330547/
median,reduced,25,0_95000,True,False,-1,1200,25,16,False,48,330548,median/reduced/25/0_95000/330548/
median,reduced,25,0_95000,True,False,-1,1200,25,16,False,49,330549,median/reduced/25/0_95000/330549/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,0,331100,median/reduced/10/0_00000/331100/
median,reduced,10,0_00000,True,False,-1,3000,10,10,False,1,331101,median/reduced/10/0_00000/331101/
median,reduced,10,0_00000,True,False,-1,3000,10,10,False,2,331102,median/reduced/10/0_00000/331102/
median,reduced,10,0_00000,True,False,-1,3000,10,10,False,3,331103,median/reduced/10/0_00000/331103/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,4,331104,median/reduced/10/0_00000/331104/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,5,331105,median/reduced/10/0_00000/331105/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,6,331106,median/reduced/10/0_00000/331106/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,7,331107,median/reduced/10/0_00000/331107/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,8,331108,median/reduced/10/0_00000/331108/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,9,331109,median/reduced/10/0_00000/331109/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,10,331110,median/reduced/10/0_00000/331110/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,11,331111,median/reduced/10/0_00000/331111/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,12,331112,median/reduced/10/0_00000/331112/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,13,331113,median/reduced/10/0_00000/331113/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,14,331114,median/reduced/10/0_00000/331114/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,15,331115,median/reduced/10/0_00000/331115/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,16,331116,median/reduced/10/0_00000/331116/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,17,331117,median/reduced/10/0_00000/331117/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,18,331118,median/reduced/10/0_00000/331118/
median,reduced,10,0_00000,True,False,-1,3000,8,8,False,19,331119,median/reduced/10/0_00000/331119/
median,reduced,10,0_00000,True,False,-1,3000,10,10,False,20,331120,median/reduced/10/0_00000/331120/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,21,331121,median/reduced/10/0_00000/331121/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,22,331122,median/reduced/10/0_00000/331122/
median,reduced,10,0_00000,True,False,-1,3000,10,10,False,23,331123,median/reduced/10/0_00000/331123/
median,reduced,10,0_00000,True,False,-1,3000,10,10,False,24,331124,median/reduced/10/0_00000/331124/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,25,331125,median/reduced/10/0_00000/331125/
median,reduced,10,0_00000,False,True,1036,1035,10,10,True,26,331126,median/reduced/10/0_00000/331126/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,27,331127,median/reduced/10/0_00000/331127/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,28,331128,median/reduced/10/0_00000/331128/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,29,331129,median/reduced/10/0_00000/331129/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,30,331130,median/reduced/10/0_00000/331130/
median,reduced,10,0_00000,False,True,312,311,10,10,True,31,331131,median/reduced/10/0_00000/331131/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,32,331132,median/reduced/10/0_00000/331132/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,33,331133,median/reduced/10/0_00000/331133/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,34,331134,median/reduced/10/0_00000/331134/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,35,331135,median/reduced/10/0_00000/331135/
median,reduced,10,0_00000,True,False,-1,3000,10,10,False,36,331136,median/reduced/10/0_00000/331136/
median,reduced,10,0_00000,True,False,-1,3000,10,10,False,37,331137,median/reduced/10/0_00000/331137/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,38,331138,median/reduced/10/0_00000/331138/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,39,331139,median/reduced/10/0_00000/331139/
median,reduced,10,0_00000,True,False,-1,3000,10,10,False,40,331140,median/reduced/10/0_00000/331140/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,41,331141,median/reduced/10/0_00000/331141/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,42,331142,median/reduced/10/0_00000/331142/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,43,331143,median/reduced/10/0_00000/331143/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,44,331144,median/reduced/10/0_00000/331144/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,45,331145,median/reduced/10/0_00000/331145/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,46,331146,median/reduced/10/0_00000/331146/
median,reduced,10,0_00000,True,False,-1,3000,10,10,False,47,331147,median/reduced/10/0_00000/331147/
median,reduced,10,0_00000,True,False,-1,3000,10,10,False,48,331148,median/reduced/10/0_00000/331148/
median,reduced,10,0_00000,True,False,-1,3000,10,10,True,49,331149,median/reduced/10/0_00000/331149/
median,reduced,10,0_50000,True,False,-1,3000,10,10,True,0,331200,median/reduced/10/0_50000/331200/
median,reduced,10,0_50000,True,False,-1,3000,10,10,True,1,331201,median/reduced/10/0_50000/331201/
median,reduced,10,0_50000,True,False,-1,3000,10,8,True,2,331202,median/reduced/10/0_50000/331202/
median,reduced,10,0_50000,True,False,-1,3000,10,10,True,3,331203,median/reduced/10/0_50000/331203/
median,reduced,10,0_50000,True,False,-1,3000,10,10,True,4,331204,median/reduced/10/0_50000/331204/
median,reduced,10,0_50000,True,False,-1,3000,10,8,False,5,331205,median/reduced/10/0_50000/331205/
median,reduced,10,0_50000,False,True,629,628,10,10,True,6,331206,median/reduced/10/0_50000/331206/
median,reduced,10,0_50000,True,False,-1,3000,10,9,True,7,331207,median/reduced/10/0_50000/331207/
median,reduced,10,0_50000,True,False,-1,3000,10,10,True,8,331208,median/reduced/10/0_50000/331208/
median,reduced,10,0_50000,True,False,-1,3000,10,10,True,9,331209,median/reduced/10/0_50000/331209/
median,reduced,10,0_50000,True,False,-1,3000,10,9,True,10,331210,median/reduced/10/0_50000/331210/
median,reduced,10,0_50000,True,False,-1,3000,10,9,True,11,331211,median/reduced/10/0_50000/331211/
median,reduced,10,0_50000,True,False,-1,3000,10,9,True,12,331212,median/reduced/10/0_50000/331212/
median,reduced,10,0_50000,True,False,-1,3000,10,10,False,13,331213,median/reduced/10/0_50000/331213/
median,reduced,10,0_50000,True,False,-1,3000,10,10,True,14,331214,median/reduced/10/0_50000/331214/
median,reduced,10,0_50000,True,False,-1,3000,10,9,True,15,331215,median/reduced/10/0_50000/331215/
median,reduced,10,0_50000,True,False,-1,3000,10,10,False,16,331216,median/reduced/10/0_50000/331216/
median,reduced,10,0_50000,True,False,-1,3000,10,8,False,17,331217,median/reduced/10/0_50000/331217/
median,reduced,10,0_50000,True,False,-1,3000,10,10,True,18,331218,median/reduced/10/0_50000/331218/
median,reduced,10,0_50000,True,False,-1,3000,10,10,True,19,331219,median/reduced/10/0_50000/331219/
median,reduced,10,0_50000,True,False,-1,3000,10,10,True,20,331220,median/reduced/10/0_50000/331220/
median,reduced,10,0_50000,True,False,-1,3000,10,10,False,21,331221,median/reduced/10/0_50000/331221/
median,reduced,10,0_50000,True,False,-1,3000,10,10,False,22,331222,median/reduced/10/0_50000/331222/
median,reduced,10,0_50000,True,False,-1,3000,10,8,True,23,331223,median/reduced/10/0_50000/331223/
median,reduced,10,0_50000,True,False,-1,3000,10,7,False,24,331224,median/reduced/10/0_50000/331224/
median,reduced,10,0_50000,True,False,-1,3000,10,10,True,25,331225,median/reduced/10/0_50000/331225/
median,reduced,10,0_50000,True,False,-1,3000,9,7,False,26,331226,median/reduced/10/0_50000/331226/
median,reduced,10,0_50000,True,False,-1,3000,10,10,False,27,331227,median/reduced/10/0_50000/331227/
median,reduced,10,0_50000,True,False,-1,3000,10,8,True,28,331228,median/reduced/10/0_50000/331228/
median,reduced,10,0_50000,True,False,-1,3000,10,10,False,29,331229,median/reduced/10/0_50000/331229/
median,reduced,10,0_50000,True,False,-1,3000,10,10,True,30,331230,median/reduced/10/0_50000/331230/
median,reduced,10,0_50000,True,False,-1,3000,10,10,True,31,331231,median/reduced/10/0_50000/331231/
median,reduced,10,0_50000,True,False,-1,3000,10,8,False,32,331232,median/reduced/10/0_50000/331232/
median,reduced,10,0_50000,True,False,-1,3000,10,9,True,33,331233,median/reduced/10/0_50000/331233/
median,reduced,10,0_50000,True,False,-1,3000,10,10,False,34,331234,median/reduced/10/0_50000/331234/
median,reduced,10,0_50000,True,False,-1,3000,10,9,False,35,331235,median/reduced/10/0_50000/331235/
median,reduced,10,0_50000,True,False,-1,3000,10,9,False,36,331236,median/reduced/10/0_50000/331236/
median,reduced,10,0_50000,True,False,-1,3000,10,8,False,37,331237,median/reduced/10/0_50000/331237/
median,reduced,10,0_50000,True,False,-1,3000,10,10,True,38,331238,median/reduced/10/0_50000/331238/
median,reduced,10,0_50000,False,True,2076,2075,10,10,True,39,331239,median/reduced/10/0_50000/331239/
median,reduced,10,0_50000,True,False,-1,3000,6,5,False,40,331240,median/reduced/10/0_50000/331240/
median,reduced,10,0_50000,True,False,-1,3000,7,7,False,41,331241,median/reduced/10/0_50000/331241/
median,reduced,10,0_50000,True,False,-1,3000,10,8,False,42,331242,median/reduced/10/0_50000/331242/
median,reduced,10,0_50000,True,False,-1,3000,10,10,True,43,331243,median/reduced/10/0_50000/331243/
median,reduced,10,0_50000,True,False,-1,3000,10,10,False,44,331244,median/reduced/10/0_50000/331244/
median,reduced,10,0_50000,True,False,-1,3000,10,8,False,45,331245,median/reduced/10/0_50000/331245/
median,reduced,10,0_50000,True,False,-1,3000,10,10,True,46,331246,median/reduced/10/0_50000/331246/
median,reduced,10,0_50000,True,False,-1,3000,10,8,False,47,331247,median/reduced/10/0_50000/331247/
median,reduced,10,0_50000,True,False,-1,3000,10,10,False,48,331248,median/reduced/10/0_50000/331248/
median,reduced,10,0_50000,True,False,-1,3000,10,8,False,49,331249,median/reduced/10/0_50000/331249/
median,reduced,10,0_75000,True,False,-1,3000,10,9,True,0,331300,median/reduced/10/0_75000/331300/
median,reduced,10,0_75000,True,False,-1,3000,9,8,False,1,331301,median/reduced/10/0_75000/331301/
median,reduced,10,0_75000,True,False,-1,3000,10,7,False,2,331302,median/reduced/10/0_75000/331302/
median,reduced,10,0_75000,True,False,-1,3000,10,8,False,3,331303,median/reduced/10/0_75000/331303/
median,reduced,10,0_75000,True,False,-1,3000,10,8,True,4,331304,median/reduced/10/0_75000/331304/
median,reduced,10,0_75000,True,False,-1,3000,10,9,False,5,331305,median/reduced/10/0_75000/331305/
median,reduced,10,0_75000,True,False,-1,3000,10,5,False,6,331306,median/reduced/10/0_75000/331306/
median,reduced,10,0_75000,True,False,-1,3000,10,7,False,7,331307,median/reduced/10/0_75000/331307/
median,reduced,10,0_75000,True,False,-1,3000,10,8,True,8,331308,median/reduced/10/0_75000/331308/
median,reduced,10,0_75000,True,False,-1,3000,10,10,True,9,331309,median/reduced/10/0_75000/331309/
median,reduced,10,0_75000,True,False,-1,3000,9,7,False,10,331310,median/reduced/10/0_75000/331310/
median,reduced,10,0_75000,True,False,-1,3000,9,7,False,11,331311,median/reduced/10/0_75000/331311/
median,reduced,10,0_75000,True,False,-1,3000,9,6,False,12,331312,median/reduced/10/0_75000/331312/
median,reduced,10,0_75000,True,False,-1,3000,10,10,True,13,331313,median/reduced/10/0_75000/331313/
median,reduced,10,0_75000,True,False,-1,3000,10,10,True,14,331314,median/reduced/10/0_75000/331314/
median,reduced,10,0_75000,True,False,-1,3000,10,7,False,15,331315,median/reduced/10/0_75000/331315/
median,reduced,10,0_75000,True,False,-1,3000,10,7,False,16,331316,median/reduced/10/0_75000/331316/
median,reduced,10,0_75000,True,False,-1,3000,9,7,False,17,331317,median/reduced/10/0_75000/331317/
median,reduced,10,0_75000,True,False,-1,3000,9,7,False,18,331318,median/reduced/10/0_75000/331318/
median,reduced,10,0_75000,True,False,-1,3000,10,8,False,19,331319,median/reduced/10/0_75000/331319/
median,reduced,10,0_75000,True,False,-1,3000,10,10,False,20,331320,median/reduced/10/0_75000/331320/
median,reduced,10,0_75000,True,False,-1,3000,10,7,False,21,331321,median/reduced/10/0_75000/331321/
median,reduced,10,0_75000,True,False,-1,3000,10,8,False,22,331322,median/reduced/10/0_75000/331322/
median,reduced,10,0_75000,True,False,-1,3000,10,8,False,23,331323,median/reduced/10/0_75000/331323/
median,reduced,10,0_75000,True,False,-1,3000,9,5,False,24,331324,median/reduced/10/0_75000/331324/
median,reduced,10,0_75000,True,False,-1,3000,8,5,False,25,331325,median/reduced/10/0_75000/331325/
median,reduced,10,0_75000,True,False,-1,3000,10,10,False,26,331326,median/reduced/10/0_75000/331326/
median,reduced,10,0_75000,True,False,-1,3000,10,6,False,27,331327,median/reduced/10/0_75000/331327/
median,reduced,10,0_75000,True,False,-1,3000,10,9,False,28,331328,median/reduced/10/0_75000/331328/
median,reduced,10,0_75000,True,False,-1,3000,8,7,False,29,331329,median/reduced/10/0_75000/331329/
median,reduced,10,0_75000,True,False,-1,3000,9,7,False,30,331330,median/reduced/10/0_75000/331330/
median,reduced,10,0_75000,True,False,-1,3000,10,9,False,31,331331,median/reduced/10/0_75000/331331/
median,reduced,10,0_75000,True,False,-1,3000,10,8,False,32,331332,median/reduced/10/0_75000/331332/
median,reduced,10,0_75000,True,False,-1,3000,10,9,False,33,331333,median/reduced/10/0_75000/331333/
median,reduced,10,0_75000,True,False,-1,3000,10,10,False,34,331334,median/reduced/10/0_75000/331334/
median,reduced,10,0_75000,True,False,-1,3000,10,10,False,35,331335,median/reduced/10/0_75000/331335/
median,reduced,10,0_75000,True,False,-1,3000,9,7,False,36,331336,median/reduced/10/0_75000/331336/
median,reduced,10,0_75000,True,False,-1,3000,10,7,False,37,331337,median/reduced/10/0_75000/331337/
median,reduced,10,0_75000,True,False,-1,3000,10,8,True,38,331338,median/reduced/10/0_75000/331338/
median,reduced,10,0_75000,True,False,-1,3000,10,9,True,39,331339,median/reduced/10/0_75000/331339/
median,reduced,10,0_75000,True,False,-1,3000,10,9,False,40,331340,median/reduced/10/0_75000/331340/
median,reduced,10,0_75000,True,False,-1,3000,10,9,False,41,331341,median/reduced/10/0_75000/331341/
median,reduced,10,0_75000,True,False,-1,3000,10,8,False,42,331342,median/reduced/10/0_75000/331342/
median,reduced,10,0_75000,True,False,-1,3000,10,10,False,43,331343,median/reduced/10/0_75000/331343/
median,reduced,10,0_75000,True,False,-1,3000,8,7,False,44,331344,median/reduced/10/0_75000/331344/
median,reduced,10,0_75000,True,False,-1,3000,10,7,False,45,331345,median/reduced/10/0_75000/331345/
median,reduced,10,0_75000,True,False,-1,3000,10,8,False,46,331346,median/reduced/10/0_75000/331346/
median,reduced,10,0_75000,True,False,-1,3000,9,8,False,47,331347,median/reduced/10/0_75000/331347/
median,reduced,10,0_75000,True,False,-1,3000,10,6,False,48,331348,median/reduced/10/0_75000/331348/
median,reduced,10,0_75000,True,False,-1,3000,10,10,False,49,331349,median/reduced/10/0_75000/331349/
median,reduced,10,0_90000,True,False,-1,3000,10,9,True,0,331400,median/reduced/10/0_90000/331400/
median,reduced,10,0_90000,True,False,-1,3000,9,5,False,1,331401,median/reduced/10/0_90000/331401/
median,reduced,10,0_90000,True,False,-1,3000,10,8,False,2,331402,median/reduced/10/0_90000/331402/
median,reduced,10,0_90000,True,False,-1,3000,10,6,False,3,331403,median/reduced/10/0_90000/331403/
median,reduced,10,0_90000,True,False,-1,3000,10,6,False,4,331404,median/reduced/10/0_90000/331404/
median,reduced,10,0_90000,True,False,-1,3000,10,8,False,5,331405,median/reduced/10/0_90000/331405/
median,reduced,10,0_90000,True,False,-1,3000,10,8,False,6,331406,median/reduced/10/0_90000/331406/
median,reduced,10,0_90000,True,False,-1,3000,10,7,False,7,331407,median/reduced/10/0_90000/331407/
median,reduced,10,0_90000,True,False,-1,3000,10,7,False,8,331408,median/reduced/10/0_90000/331408/
median,reduced,10,0_90000,True,False,-1,3000,10,7,False,9,331409,median/reduced/10/0_90000/331409/
median,reduced,10,0_90000,True,False,-1,3000,10,5,False,10,331410,median/reduced/10/0_90000/331410/
median,reduced,10,0_90000,True,False,-1,3000,10,8,False,11,331411,median/reduced/10/0_90000/331411/
median,reduced,10,0_90000,True,False,-1,3000,10,8,False,12,331412,median/reduced/10/0_90000/331412/
median,reduced,10,0_90000,True,False,-1,3000,10,6,False,13,331413,median/reduced/10/0_90000/331413/
median,reduced,10,0_90000,True,False,-1,3000,10,7,False,14,331414,median/reduced/10/0_90000/331414/
median,reduced,10,0_90000,True,False,-1,3000,10,7,False,15,331415,median/reduced/10/0_90000/331415/
median,reduced,10,0_90000,True,False,-1,3000,10,7,False,16,331416,median/reduced/10/0_90000/331416/
median,reduced,10,0_90000,True,False,-1,3000,10,7,False,17,331417,median/reduced/10/0_90000/331417/
median,reduced,10,0_90000,True,False,-1,3000,9,7,False,18,331418,median/reduced/10/0_90000/331418/
median,reduced,10,0_90000,True,False,-1,3000,10,8,False,19,331419,median/reduced/10/0_90000/331419/
median,reduced,10,0_90000,True,False,-1,3000,10,8,False,20,331420,median/reduced/10/0_90000/331420/
median,reduced,10,0_90000,True,False,-1,3000,10,5,False,21,331421,median/reduced/10/0_90000/331421/
median,reduced,10,0_90000,True,False,-1,3000,10,7,False,22,331422,median/reduced/10/0_90000/331422/
median,reduced,10,0_90000,True,False,-1,3000,10,7,False,23,331423,median/reduced/10/0_90000/331423/
median,reduced,10,0_90000,True,False,-1,3000,10,9,True,24,331424,median/reduced/10/0_90000/331424/
median,reduced,10,0_90000,True,False,-1,3000,10,9,False,25,331425,median/reduced/10/0_90000/331425/
median,reduced,10,0_90000,True,False,-1,3000,10,9,False,26,331426,median/reduced/10/0_90000/331426/
median,reduced,10,0_90000,True,False,-1,3000,10,5,False,27,331427,median/reduced/10/0_90000/331427/
median,reduced,10,0_90000,True,False,-1,3000,10,6,False,28,331428,median/reduced/10/0_90000/331428/
median,reduced,10,0_90000,True,False,-1,3000,10,7,False,29,331429,median/reduced/10/0_90000/331429/
median,reduced,10,0_90000,True,False,-1,3000,10,8,False,30,331430,median/reduced/10/0_90000/331430/
median,reduced,10,0_90000,True,False,-1,3000,10,8,False,31,331431,median/reduced/10/0_90000/331431/
median,reduced,10,0_90000,True,False,-1,3000,10,8,False,32,331432,median/reduced/10/0_90000/331432/
median,reduced,10,0_90000,True,False,-1,3000,10,7,False,33,331433,median/reduced/10/0_90000/331433/
median,reduced,10,0_90000,True,False,-1,3000,10,7,False,34,331434,median/reduced/10/0_90000/331434/
median,reduced,10,0_90000,True,False,-1,3000,10,9,False,35,331435,median/reduced/10/0_90000/331435/
median,reduced,10,0_90000,True,False,-1,3000,10,9,False,36,331436,median/reduced/10/0_90000/331436/
